FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00486316","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/293ECAD92A00E96A","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486316, y por el correo indicado en su solicitud de información se envía en formato de excel la información de quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486416","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/400A551D749108B4","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486416, y por el correo electrónico indicado en su solicitud se envía en formato de excel la información sobre quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486516","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/313626D81BEE68C5","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486516, y mediante correo electrónico indicado en su solicitud de información se envía cuadro de excel con información de quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486716","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/80CAA39E325DD924","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486716, y por el correo electrónico indicado en su solicitud, la información de las quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00486816","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/65B076AB4A3845C7","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00486816, y por el correo electrónico indicado en su solicitud de información el cuadro de excel con la información de quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00487016","27/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","FAVOR DE ENTREGAR EN FORMATO EXCEL o WORD

Lista de todas quejas por violaciones a DDHH presuntamente cometidas por POLICÍAS MUNICIPALES, MINISTERIALES y/o ESTATALES, en donde por cada queja se especifique lo siguiente.
1. La autoridad responsable, policía estatal, ministerial o municipal. En el caso de los policías municipales, favor de ACLARAR LA DEPENDENCIA A LA QUE PERTENECE EL POLICÍA MUNICIPAL, es decir, a qué municipio está adscrito. Por ejemplo, Ayuntamiento del municipio X.  
2. La fecha en que se cometió la violación para los años de 2009 a 2015
3. El derecho violado
4. El tipo de violación. Desagregar por qué, específicamente, se presentó la queja. Por ejemplo, por tortura, por malos tratos, por homicidio extrajudicial.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/90662521EFC5819D","Copia certificada - Con costo","17/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00487016, y por el correo indicado en su solicitud la información de quejas en formato de quejas.","08/06/2016","MEXICO","","","",Organismos Autónomos
="00503316","31/05/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Por qué no se dio contestación a la petición de fecha 7 de Marzo de 2016 por medio de 
Correos Nacionales Certificados con Acuse de Recibo, recibido en la CEDH Sonora el día
10 de Marzo de 20016.?

¿Cuales son los Pasos que se deben de seguir por parte de la CEDH Sonora al momento de que 
se recibe una petición fundamentada en el Octavo Constitucional?

¿En que delitos incurre un Servidor Público al no responder una petición Fundamentada en 
el Artículo Octavo de Nuestra Constitución?

¿Ante que organismos se deben de denunciar los delitos cometidas por Funcionarios de la 
CEDH Sonora, como el Presidente y los Visitadores, por faltas al Debido Proceso, 
incumplimiento de la Constitución, Colusión, Trafico de Influencias y otros delitos ?

¿Copia del traslado del Recurso de Impugnación enviado a la CNDH interpuesto en  el 
Expediente CEDH/III/33/01/1633/2010?

¿Por que se ocultó la Resolución del Expediente CEDH/III/33/01/1633/2010 por mas de año y 
medio, y no se dá a conocer, hasta que el ITIES los obligara?

¿Por qué contesta el Secretario Técnico de la CEDH Sonora Lic. Jesús Antonio Gutiérrez 
Gastelum, Secretario Ejecutivo con una disculpa, por las ilegalidades cometidas por el 
Presidente y los Visitadores de la CEDH Sonora en el expediente CEDH/III/33/01/1633/2010?

¿Por qué no se dió a conocer en tiempo y forma el Acuerdo de Resolución de fecha 20 de 
Junio de 2013 del expediente CEDH/III/33/01/1633/2010?

¿Por qué se alega extemporaneidad en el expediente CEDH/III/33/01/1633/2010, si ya se 
había abierto dicho caso, y el Sujeto Obligado ya había dado un informe a la investigación 
iniciada?

¿Por qué se dice en la Resolución Definitiva de fecha fecha 20 de Junio de 2013 del 
Expediente CEDH/III/33/01/1633/2010,  que fué en la Quinta Visitaduría, y se firma como 
Tercer Visitaduría?

¿Por qué se dice en la Resolución Definitiva de fecha fecha 20 de Junio de 2013 del 
Expediente CEDH/III/33/01/1633/2010,  en el punto No. 3, que,  En fecha diez de febrero de 
dos mil once, se recibió Informe por parte de la autoridad responsable en donde manifestó 
que dicha situación se encontraba pendiente de resolver por los tribunales agrarios sin 
que se haya resuelto en definitiva., así mismo negó violación a los Derechos Humanos, y se 
omite decir de que situación  pendiente de resolver por los tribunales agrarios sin que se 
haya resuelto en definitiva se trataba, de igual forma, como fundamentó, o demostró el 
Sujeto Obligado la no violación de mis Derechos Humanos?

¿Por qué en la Resolución Definitiva de fecha fecha 20 de Junio de 2013 del Expediente 
CEDH/III/33/01/1633/2010, se Considera mediante el artículo 82 Fracción IV del Reglamento 
Interno y se Resuelve en el artículo 81 Fracción II de dicho reglamento, si se refiere a 
expedientes muy distintos?

¿Sabe el Presidente de la CEDH Sonora, Lic. Raúl Ramírez Ramírez, lo que significa el 
Debido Proceso?

¿Sabe el Presidente de la CEDH Sonora, Lic. Raúl Ramírez Ramírez, que el Derecho de 
Petición es un Derecho Humano, y por qué a violado ese Derecho?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/AF321DA7770BE75E","Copia certificada - Con costo","21/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00503316 de Ramiro Silva Garcia","06/06/2016","MEXICO","","","",Organismos Autónomos
="00520016","01/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1.-OSTO Y FUNDAMENTO LEGAL DE CERTIFICACIÓN POR HOJA, SI EL SUJETO OBLIGADO, TIENE DENTRO DE SUS ATRIBUCIONES, SEGUN SU REGLAMENTO, EL CERTIFICAR DOCUMENTOS? 2.-COSTO Y FUNDAMENTO LEGAL, DEL ENVIO POR PARTE DEL SUJETO OBLIGADO AL SOLICITANTE, SI AMBOS SE ENCUENTRAN EN LA MISMA CIUDAD? 3.-COSTO Y FUNDAMENTO LEGAL, DE LA REPRODUCCIÓN POR HOJA CERTIFICADA ?  : todosunidosporsonoraa@hotmail.com RESPONDER LO CORRESPONDIENTE A SU DEPENDENCIA","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FD02DF94F6D93AF1","Consulta vía Infomex - Sin costo","23/06/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud de información folio 00520016- Todos Unidos Por Sonora.","22/06/2016","MEXICO","Sonora","Hermosillo","83260",Organismos Autónomos
="00557016","11/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicitud de Recurso de Revision a la Respuesta del folio 00503316, referente al Expediente Expediente CEDH/I11/33/01/1633/2010, en el cual han realizado multiples ilegalidades y violaciones a mis Derechos Humanos, realizando una Resolucion Definitiva Ilegal, y hoy en dia, se me quiere tachar de falso y Doloso, cosa que va a tener que probar, asi mismo, no da contestacion veridica, ni fundamentada, solo habla de multiples errores involuntarios, como si se tratara de puros principiantes.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/79FA19B42BB8A8F6","Copia certificada - Con costo","04/07/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00557016, con la información proporcionada por el Lic. Pável Ignacio Hernández Burgos, Secretario de Control, Supervisión y Vigilancia del Procedimiento de Queja de la Comisión Estatal de Derechos Humanos segun oficio SCSVPQCEDH/100/2016 de fecha 13 de junio del 2016.","14/06/2016","MEXICO","","","",Organismos Autónomos
="00555216","10/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito el presupuesto anual de Comunicación Social de la CEDH y una relación pormenorizada de cómo se gasta, especificando rubro por rubro.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/01AFCDDC0A57C8F3","Consulta vía Correo Electrónico - Sin Costo","04/07/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00555216 de Mario Lizola Romero","01/07/2016","MEXICO","Sonora","Hermosillo","83200",Organismos Autónomos
="00580816","12/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito se me informe sobre los acuerdos de reserva que han hecho los sujetos obligados de septiembre de 2015 a la fecha, detallando la información sobre los temas que ha sido reservados y la cantidad de años que fueron reservados. FAVOR DE RESPONDER SOLO LO CORRESPONDIENTE A SU UNIDAD DE TRANSPARENCIA. CORREO: mariolizola@outlook.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/6899508D48FCF303","Consulta vía Correo Electrónico - Sin Costo","05/07/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00580816 Mario Lizola Romero","20/06/2016","MEXICO","Sonora","Hermosillo","83200",Organismos Autónomos
="00581016","12/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito se me informe sobre los acuerdos de reserva que han hecho los sujetos obligados de septiembre de 2015 a la fecha, detallando la información sobre los temas que ha sido reservados y la cantidad de años que fueron reservados. FAVOR DE RESPONDER SOLO LO CORRESPONDIENTE A SU UNIDAD DE TRANSPARENCIA. CORREO: mariolizola@outlook.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/481E6E7B9B963612","Consulta vía Correo Electrónico - Sin Costo","05/07/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00581016","20/06/2016","MEXICO","Sonora","Hermosillo","83200",Organismos Autónomos
="00659816","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","4. Solicito saber el presupuesto aprobado y devengado del estado para servicios de comunicación social y publicidad oficial durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.  MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FC78EA883F387456","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00659816 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00663816","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","5. Solicito saber el presupuesto aprobado y devengado por el estado en alimentos para personas y servicios de cafetería para los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.  
MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/899762D22498DCD5","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00663816 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00673316","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","6. Solicito saber el presupuesto aprobado y devengado por el estado  por concepto de telefonía celular para los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.  
MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/3CED7CCF45A98A8B","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00673316 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00691916","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","7. Solicito saber el presupuesto aprobado y devengado por el estado  por concepto de servicios de consultorías durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por tipo de consultoría. MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/57B658CACBD4DD2D","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00691916 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00700616","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","8. Solicito saber el presupuesto aprobado y devengado por el estado  por concepto de servicios de consultorías durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.  MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/433D606E0E6D6C61","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00700616 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00709416","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","9. Solicito saber el presupuesto aprobado y devengado por el estado por concepto de vestuario y uniformes durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por tipo de vestuario y de uniformes.  MAIL: javs_cc@hotmail.com. NO DECLINAR. RESPONDER CON LA INFORMACIÓN QUE SEA DE SU COMPETENCIA.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/207C9085FCDE903A","Consulta vía Infomex - Sin costo","05/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00709416 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00730316","01/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1.- El número total de solicitudes de acceso a la información pública de todos los sujetos obligados incluyendo el órgano Garante de Transparencia, recibidas mensualmente durante los años 2012, 2013, 2014, y 2015. 

2.- El número total de solicitudes de acceso, rectificación, cancelación y oposición de datos personales de todos los sujetos obligados incluyendo el órgano Garante de Transparencia, recibidas mensualmente durante los años 2012, 2013, 2014, y 2015.  FAVOR DE RESPONDER A :albertoomar2016@gmail.com.. NO REENVIAR","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1AEDF1541291C1C7","Copia certificada - Con costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00730316 Alberto Omar","04/08/2016","MEXICO","","","",Organismos Autónomos
="00738316","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","10. Solicito saber el presupuesto aprobado y devengado por el estado por concepto de vestuario y uniformes durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8E16C3C85941018E","Consulta vía Infomex - Sin costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00738316 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00738416","30/06/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","10. Solicito saber el presupuesto aprobado y devengado por el estado por concepto de vestuario y uniformes durante los años 2011, 2012, 2013, 2014, 2015 y 2016; desglosado por poderes, secretarías, organismos desconcentrados, descentralizados y órganos autónomos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/3841A8D0534659CF","Consulta vía Infomex - Sin costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00738416 Javier Castro Yescas","04/08/2016","MEXICO","Ciudad de México","Iztapalapa","09860",Organismos Autónomos
="00675916","01/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","A CUANTAS PERSONAS HA DESPEDIDO LA CEDH, SONORA, DEL AÑO 2010 AL 2016? CUANTAS PERSONAS HAN DEMANDADO A LA CEDH, SONORA, POR LA VÍA LABORAL DEL AÑO 2010 AL 2016? CUANTOS JUICIOS LABORALES SE HAN PERDIDO POR PARTE DE LA CEDH SONORA DEL AÑO 2010 AL 2016 Y EL MONTO DE LAS INDEMNIZACIONES PAGADAS O POR PAGAR?","PERSONAS QUE RENUNCIAN ANTE LA CEDH, SONORA DEL 2010 AL 2016?, PERSONAS QUE HAN DEMANDO POR LA VÍA LABORAL A LA CEDH, SONORA DEL 2010 AL 2016?, CUANTOS JUICIOS LABORALES SE HAN PERDIDO POR PARTE DE LA CEDH SONORA DEL AÑO 2010 AL 2016 Y EL MONTO DE LAS INDEMNIZACIONES PAGADAS O POR PAGAR?","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/74CB33DA92A80BC0","Consulta vía Infomex - Sin costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00675916 Manuel Figueroa","12/07/2016","MEXICO","","","",Organismos Autónomos
="00676016","01/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","CUANDO HA GASTADO POR CONCEPTO DE VIÁTICOS DE MANERA PERSONAL POR AÑOS, DEL 2010 AL 2016, EL PRESIDENTE DE LA COMISIÓN ESTATAL DE DERECHOS HUMANOS DE SONORA, RAUL ARTURO RAMIREZ RAMIREZ?","CANTIDAD DE DINERO DE VIÁTICOS QUE GASTA EL PRESIDENTE DE LA CEDH, SONORA, DESDE EL 2010 AL 2016?","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/87EFD25BA45BFF45","Consulta vía Infomex - Sin costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00676016 Manuel Figueroa","05/08/2016","MEXICO","","","",Organismos Autónomos
="00677916","02/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito se me proporcione los nombres de los prestadores
de servicios profesionales y/o asesores adscritos a la
CEDH y a todas sus áreas dependientes, actividades que realizan y montos de pago. Especificar la información de septiembre de 2015 a la
fecha","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E693B83D50EA838F","Consulta vía Correo Electrónico - Sin Costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00677916 Mario Lizola Romero","05/08/2016","MEXICO","Sonora","Hermosillo","83200",Organismos Autónomos
="00676116","01/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","POR CONCEPTO DE GASOLINA, CUANTO GASTA MENSUALMENTE LA CEDH, SONORA, POR MES, DESDE EL AÑO 2010 AL 2016 A LA FECHA, Y PARA CUANTOS VEHÍCULOS LO UTILIZA? SI VARÍAN LOS VEHÍCULOS DESCRIBAN CUANTOS TUVIERON ASIGNADOS CADA AÑO DESDE EL 2010 AL 2016 FECHA ACTUAL?","POR CONCEPTO DE GASOLINA CUANTO GASTA LA CEDH, SONORA, CADA MES DESDE EL 2010 AL 2016?","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/DDE56160C5938789","Consulta vía Infomex - Sin costo","08/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00676116 Manuel Figueroa","05/08/2016","MEXICO","","","",Organismos Autónomos
="00749316","05/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas denuncias por desaparicion forzada y tortura han recibido de 2010 a la fecha desglosado por año y municipio","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FB9B5E6B349D52F6","Consulta vía Infomex - Sin costo","09/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud de información folio 00749316 División del Norte 2016","04/08/2016","MEXICO","","","",Organismos Autónomos
="00758716","04/07/2016","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1.- EL NÚMERO TOTAL DE SOLICITUDES DE ACCESO A LA INFORMACIÓN PÚBLICA DE TODOS LOS SUJETOS OBLIGADOS INCLUYENDO EL ÓRGANO GARANTE DE TRANSPARENCIA, RECIBIDAS MENSUALMENTE DURANTE LOS AÑOS 2012, 2013, 2014, Y 2015. NO DECLINAR: RESPUESTA  albertoomar2016@gmail.com","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/6410F0700A7EF45E","Otro medio","09/08/2016","06.- ACEPTADA, Respuesta Vía PNT","Se da respuesta a solicitud folio 00758716 Alberto Omar","04/08/2016","MEXICO","","","",Organismos Autónomos
