FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00551619","03/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas organizaciones e instituciones publicas y privadas se encuentran vinculadas en el desarrollo o atención al seguimiento de la Convención de los Derechos de las Personas con Discapacidad","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/3C80C29DF038B97F","Consulta vía Infomex - Sin costo","26/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00551819","03/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Cuantas organizaciones e instituciones publicas y privadas se encuentran vinculadas en el desarrollo o atencion al seguimiento de la Convencion de los Derechos de las Personas con Discapacidad","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/10FC873CA7022C07","Consulta vía Infomex - Sin costo","26/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00563219","07/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito los nombres de las personas que han integrado el consejo consultivo de la institución en los últimos 5 años, especificando el período para el que el fueron nombrados o, en su caso, el tiempo que ejercieron dicho encargo.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4F132DA8FAE3E7E4","Consulta vía Infomex - Sin costo","30/04/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00587719","10/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informen en qué cuántas ocasiones ha sido modificada la ley del organismo público de derechos humanos de la entidad, desde su emisión hasta la fecha, señalando las fechas en que fueron publicadas en periódico oficial. En caso de ser posible, les pido me proporcionen en versión electrónica la publicación oficial de  las iniciativas de reformas promulgadas., justificación de no pago:","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FDAE2199E8BCEDE2","Consulta vía Infomex - Sin costo","06/05/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00599719","11/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Datos Personales","DESCRIPCIÓN SOLICITUD","DESCRIPCIÓN SOLICITUD","ARCHIVOS ADJUNTOS","Copia simple - Con costo","26/04/2019","05.- Rechazo por Otro Motivo (Improcedente)","TEXTO RESPUESTA","09/05/2019","MEXICO","","","",Organismos Autónomos
="00633919","14/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por desaparición forzada del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desglosado por estado de cumplimiento de la recomendación, año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A46DE83E6AB80FC9","Consulta vía Infomex - Sin costo","13/05/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","22/04/2019","MEXICO","","","",Organismos Autónomos
="00690619","24/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","olicito por correo electrónico, el gasto en medios de comunicación de dicha Comisión Estatal de Derechos Humanos del 01 de enero del año 2015 al 24 de abril del 2019, organizado por número de contrato, representante legal, razón social o denominación, concepto de contrato, vigencia, monto bruto mensual, monto neto mensual en formato excel.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/23A62D8B21EB4F3B","Consulta vía Correo Electrónico - Sin Costo","16/05/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","16/05/2019","MEXICO","Sonora","Hermosillo","83280",Organismos Autónomos
="00696119","26/04/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Les pido me informen si en la institución se aplica el permiso de paternidad, quiénes pueden acceder a él, de cuántos días consta, qué procedimientos se deben seguir, cuál es la normativa que lo rige, así como los documentos que den cuenta de ello (de preferencia en versión electrónica). Asimismo, les pido me indiquen cuántas personas solicitaron el permiso de paternidad en 2018, y cuántas de ellas les fue otorgado (especificando por cada permiso el total de días otorgados).","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/979FBB69B2046E39","Consulta vía Infomex - Sin costo","17/05/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","17/05/2019","MEXICO","","","",Organismos Autónomos
="00703519","01/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","A partir del 1 de enero de 2015 a la fecha (24 de abril de 2019) solicito el número de quejas presentadas en contra de prestadores de servicios de salud por malos tratos y/o negligencia médica a mujeres, con motivo de atención ginecológica y/u obstétrica.

Desglosar por años (2015, 2016, 2017, 2018 y 2019) y especificar la edad de las mujeres en cuestión. 

Especificar la forma en que la institución dio resolución a la queja: ¿Cuántas terminaron por acuerdo y cuántas mediante resoluciones administrativas? Favor de anexar reporte con las sanciones impuestas a los servidores públicos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E7F19E8AB3FBC96B","Consulta vía Infomex - Sin costo","22/05/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","17/05/2019","MEXICO","","","",Organismos Autónomos
="00726219","08/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","- ¿qué compensación posterior les dieron a las familias afectadas?
- Actualmente, ¿en dónde se encuentran las principales personas relacionadas al caso GUAREDERIA ABC (Karam y Bours)?
- ¿qué razones dio el señor Ministro presidente Ortiz Mayagoitia para no participar en este caso?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CB19A74CC8912BA9","Consulta vía Infomex - Sin costo","28/05/2019","06.- ACEPTADA, Respuesta Vía PNT","R. Esta Comisión Estatal de Derechos Humanos Sonora no conoció del caso ABC, Sin embargo la COMISIÓN NACIONAL DE DERECHOS HUMANOS fue quien si conoció del caso ABC por lo que pongo a su disposición la información necesaria para que atiendan su solicitud.
http://www.infomex.org.mx/gobiernofederal/home.action
http://www.cndh.org.mx/Transparencia","14/05/2019","MEXICO","","","",Organismos Autónomos
="00726419","08/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por desaparición forzada del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desglosado por estado de cumplimiento de la recomendación, año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/26B340DD967B6560","Consulta vía Infomex - Sin costo","28/05/2019","06.- ACEPTADA, Respuesta Vía PNT","cero recomendaciones emitidas","14/05/2019","MEXICO","","","",Organismos Autónomos
="00741219","13/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Deseo que mi nombre y demás datos personales sean tratados con estricta confidencialidad. 

Requiero información del 1 de enero de 2014 al 31 de diciembre de 2018, solicito el número de casos (expedientes, asuntos) en los que la problemática verse sobre la inscripción -regular o extemporánea- de niñas, niños y adolescentes (3-17 años) cuyos padres, madres o tutores tuvieron que movilizarse repentinamente de su lugar de origen. 

Datos de las víctimas requeridos y desagregados por meses y años: sexo, edad, nivel escolar, grupo en situación de vulnerabilidad, entidad de origen, entidad receptora, razón por la que se migró (ej. trabajo, conflictos armados, desastres naturales, etc), problemática suscitada durante la inscripción -regular o extemporánea- (ej. cupos, descontento de la sociedad de padres de familia, etc) y permanencia (ej. convivencia con compañeros/as, resistencia para integrarse en el grupo, etc), protocolos diseñados e implementados para la atención para este tipo de circunstancias, políticas públicas o adecuaciones normativas/administrativas implementadas para respetar el interés superior de la niñez en situación de desplazamientos forzados internos (entendiéndose estos como los movimientos, éxodos, migraciones forzadas o involuntarias de personas, mediante los cuales se les obliga de manera expresa o tácita a abandonar sus lugares de origen y a reubicarse en otra zona dentro del territorio nacional, por razones basadas en políticas de discriminación religiosa o racial; los que sean la consecuencia de un contexto de violencia que se manifieste en un territorio, zona o lugar determinable, los que sean consecuencia de violaciones de derechos humanos, de proyectos de desarrollo a gran escala que no estén justificados por el interés público; los que se utilicen como castigo colectivo de una población, y los traslados forzados en casos de desastres vinculados con fenómenos natural o producidas por el ser humano, tomando en consideración lo señalado en el Principio 6 de los Principios Rectores de los Desplazamientos Internos.), si recibió acompañamiento psicológico en el proceso de inclusión, así como versión pública de la comparecencia inicial o el motivo de inicio del expediente, así como versión pública del acuerdo por el que se concluye o resuelve la problemática, desagregando en cuales se logró una inclusión exitosa. Todo en formato digital.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/2CA6D592FA8E0C49","Consulta vía Infomex - Sin costo","03/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","14/05/2019","MEXICO","","","",Organismos Autónomos
="00762019","20/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe del número de quejas donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR por la comisión del delito de desaparición forzada del 01 de enero 2006 al 31 de diciembre de 2018. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/AE4F1B87D0159B62","Consulta vía Infomex - Sin costo","10/06/2019","06.- ACEPTADA, Respuesta Vía PNT","una vez efectuada una búsqueda minuciosa en los Sistemas de Quejas de esta EDH Sonora, no se encontraron quejas que cumplan con esas características","27/05/2019","MEXICO","","","",Organismos Autónomos
="00764919","21/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe del número de recomendaciones donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR por la comisión del delito de desaparición forzada del 01 de enero del 2006 al 31 de diciembre de 2018. Esto lo requiero desglosado por estado de cumplimiento de la recomendación, año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/79A41027B49F4B01","Consulta vía Infomex - Sin costo","10/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","27/05/2019","MEXICO","","","",Organismos Autónomos
="00774619","23/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Los proyectos  de prevención de la violencia hacia las mujeres que se han realizado durante  el año 2015 a 2018  y los nombres de dichos proyectos.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/48A80AC2C429FFB2","Otro medio","14/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00777319","24/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿Cuentan con manual de control interno en lo establecido en la ley estatal de responsabilidades administrativas? 

¿Esta establecido un manual ético ya leído por los miembros que emplean en sus labores como comisión o instituto ?

¿Durante el periodo del año 2012 a 2018 han recibido capacitaciones en temas de hechos de corrupción y faltas administrativas y  si lo han realizado que nombres llevan las capacitaciones?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/FB53F9CA980CD902","Consulta vía Infomex - Sin costo","14/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","10/06/2019","MEXICO","","","",Organismos Autónomos
="00793919","29/05/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto en esta Comisión de Derechos Humanos por tortura del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/770284AD6C1A4022","Consulta vía Infomex - Sin costo","18/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","10/06/2019","MEXICO","","","",Organismos Autónomos
="00819319","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito me informe del número de recomendaciones donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR por la comisión de delitos de tortura y trato cruel, inhumano o degradante. También solicito saber el estado de cumplimiento de las mismas, del 01 de enero de 2006 al 31 de diciembre de 2018. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/615DA54126D6232F","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00819519","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por tratos crueles, inhumanos o degradantes. También solicito saber el estado de cumplimiento de las mismas, del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desglosado por año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D54D725A3B455A3E","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00819619","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas recomendaciones ha emitido esta Comisión de Derechos Humanos por tortura. También solicito saber el estado de cumplimiento de las mismas, del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desglosado por año, tipo de delito y autoridad señalada como responsable.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/696535CBF09E9EEE","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00819719","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto en esta Comisión de Derechos Humanos por tortura del 01 de enero de 2006 al 31 de diciembre de 2018. Lo anterior lo requiero desagregado por autoridad señalada como probable responsable y año.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/71EB12F3C6C91174","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00819819","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas por tortura se han interpuesto ante esta Comisión de Derechos Humanos, donde se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR, del 01 de enero de 2006 al 31 de diciembre de 2018. Esto lo requiero desglosado por año, autoridad responsable y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1E1CC7C88210659F","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00819919","04/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito saber cuántas quejas se han interpuesto ante esta Comisión de Derechos Humanos, del 01 de enero de 2006 al 31 de diciembre de 2018. De este total de quejas, solicito me informe en cuántas se señala como autoridad responsable a SSPF, SEDENA, SEMAR, SEGOB, Policía Federal, CNS y FGR/PGR. Esto lo requiero desagregado por año y tipo de delito.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/3BA5BFB232E380BD","Consulta vía Infomex - Sin costo","24/06/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","12/06/2019","MEXICO","","","",Organismos Autónomos
="00873019","17/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Me puedes informar si esta comision ha recibido denuncias o quejas por mal trato a pacientes hospitalizados del Hospital Psiquiatrico Cruz del Norte, así como también si CEDH a realizado visitas a dicho nosocomio en los últimos 5 años para determinar si se respecta los derechos humanos a pacientes hospitalizados y los que acuden a consulta.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/4FBE626EB1976719","Consulta vía Correo Electrónico - Sin Costo","08/07/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","08/07/2019","MEXICO","","","",Organismos Autónomos
="00886819","19/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Datos Personales","DESCRIPCIÓN SOLICITUD","DESCRIPCIÓN SOLICITUD","ARCHIVOS ADJUNTOS","Copia simple - Con costo","12/07/2019","06.- ACEPTADA, Respuesta Vía PNT","TEXTO RESPUESTA","12/07/2019","MEXICO","","","",Organismos Autónomos
="00887519","20/06/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","En atención al exhorto hecho, el 21 de febrero de 2011, por la Secretaría de Relaciones Exteriores a la Comisión Nacional de los Derechos Humanos (CNDH) y a sus 32 organismos homólogos estatales para constituir el Mecanismo Nacional y Estatal de Monitoreo de la Convención sobre los Derechos de las Personas con Discapacidad y al artículo 33, párrafo segundo de la Convención, que prescribe el establecimiento de una estructura de supervisión de la aplicación de la Convención. Dispone que los Estados parte se comprometen a mantener, reforzar, designar o establecer uno o varios mecanismos independientes, para promover, proteger y supervisar la aplicación de la Convención.

Le solicito la siguiente información;

¿Que grado de avance lleva la instalación del Mecanismo Estatal de Monitoreo de la Convención sobre los Derechos de las Personas con Discapacidad en su Estado? y solicito envíe  los documentos, acuerdos, actas, reglamentos, lineamientos que comprueben o avalen el avance de instalación del mecanismo. 

¿Que estructuras de conformación, administrativas o de funcionamiento del Mecanismo Estatal de Monitoreo de la Convención sobre los Derechos de las Personas con Discapacidad se han creado en su Estado?  y solicito envíe los documentos, acuerdos, actas, reglamentos, lineamientos que comprueben o avalen la conformación de estructuras del mecanismo.

Informe si ya se instalo el Comité Técnico de Consulta del Mecanismo Independiente de Monitoreo Estatal de la Convención sobre los Derechos de las Personas con Discapacidad en su Estado y solicito envíe  la convocatoria, invitación abierta, designación y los documentos, acuerdos, actas, reglamentos, lineamientos que comprueben o avalen la conformación de  dicho comité.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1F67A7B1BAB1A889","Consulta vía Infomex - Sin costo","11/07/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","11/07/2019","MEXICO","","","",Organismos Autónomos
="00967419","01/07/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Favor de darme acceso a todo documento (en versiones públicas) del que tengan archivo, relacionado con el desastre ecológico ocurrido en los ríos Sonora y Bacanuchi.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/5EB2F98C2EDF92EB","Consulta vía Infomex - Sin costo","06/08/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","16/07/2019","MEXICO","","","",Organismos Autónomos
="00967519","01/07/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Favor de darme acceso a todo documento (en versiones públicas) del que tengan archivo, relacionado con el desastre ecológico ocurrido en los ríos Sonora y Bacanuchi.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E4CC700F41FA5AC9","Consulta vía Infomex - Sin costo","06/08/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","16/07/2019","MEXICO","","","",Organismos Autónomos
="00985919","02/07/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito amablemente conocer desglosando la información de forma anual durante el periodo de 2018 y 2019:
1. ¿CUÁNTAS QUEJAS SE HAN INTERPUESTO POR PARTE DE PRESUNTOS RESPONSABLES POR EL DELITO DE SECUESTRO SE HAN INTERPUESTO Y EN QUÉ ETAPA PROCESAL ARGUMENTAN QUE LES FUERON VULNERADOS ESTOS DERECHOS?
2. ¿CUÁNTAS QUEJAS SE HAN INTERPUESTO POR PARTE DE SENTENCIADOS POR EL DELITO DE SECUESTRO SE HAN INTERPUESTO Y EN QUÉ ETAPA PROCESAL ARGUMENTAN QUE LES FUERON VULNERADOS ESTOS DERECHOS? 
3. ¿ CUÁNTAS RECOMENDACIONES POR VIOLACIONES A DERECHOS HUMANOS, SE HAN EMITIDO PARA PRESUNTOS RESPONSABLES POR SECUESTRO Y PARA SENTENCIADOS POR EL DELITO DE SECUESTRO?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C7C8F40F5D84FE93","Otro medio","07/08/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","16/07/2019","MEXICO","","","",Organismos Autónomos
="00986019","02/07/2019","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Solicito amablemente conocer desglosando la información de forma anual durante el periodo de 2018 y 2019:
1. ¿CUÁNTAS QUEJAS SE HAN INTERPUESTO POR PARTE DE PRESUNTOS RESPONSABLES POR EL DELITO DE SECUESTRO SE HAN INTERPUESTO Y EN QUÉ ETAPA PROCESAL ARGUMENTAN QUE LES FUERON VULNERADOS ESTOS DERECHOS?
2. ¿CUÁNTAS QUEJAS SE HAN INTERPUESTO POR PARTE DE SENTENCIADOS POR EL DELITO DE SECUESTRO SE HAN INTERPUESTO Y EN QUÉ ETAPA PROCESAL ARGUMENTAN QUE LES FUERON VULNERADOS ESTOS DERECHOS? 
3. ¿ CUÁNTAS RECOMENDACIONES POR VIOLACIONES A DERECHOS HUMANOS, SE HAN EMITIDO PARA PRESUNTOS RESPONSABLES POR SECUESTRO Y PARA SENTENCIADOS POR EL DELITO DE SECUESTRO?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/52D6D19788A2DDC9","Otro medio","07/08/2019","06.- ACEPTADA, Respuesta Vía PNT","Se adjunta archivo conteniendo la respuesta definitiva de la presente solicitud de acceso a la información pública y se notifica oportunamente vía internet a la dirección de correo electrónico proporcionada.","16/07/2019","MEXICO","","","",Organismos Autónomos
